id,dataSetName,displayName,constellationName,mass,actualMass,source,catalogIdList,X,Y,Z,radius,ra,pmra,declination,pmdec,dec_deg,rs_cdeg,parallax,distance,radialVelocity,spectralClass,orthoSpectralClass,temperature,realStar,bprp,bpg,grp,luminosity,magu,magb,magv,magr,magi,other,anomaly,polity,worldType,fuelType,portType,populationType,techType,productType,milSpaceType,milPlanType,miscText1,miscText2,miscText3,miscText4,miscText5,miscNum1,miscNum2,miscNum3,miscNum4,miscNum5,notes
c53b5463-222e-41bb-a941-b57a2c59c675,25 ly Curated,2MASS J08173001-6155158            ,Carina,,,Simbad|GaiaDr2,2MASS J08173001-6155158|WISEP J081729.74-615504.1|DENIS J081730.0-615520|WISEA J081729.76-615503.8|Gaia DR2 5278042880077383040                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,2.7260929151,-9.4063654617,12.6197219549,,124.3749953176,-156.446 ,-61.9210173268, 1099.603,,,191.5301,15.974,~        ,T6             ,T,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@5388727 ,Metallicity FeH min/maax      |     ,,,,,,,,
39a43e9f-8f3b-4570-beeb-f7e1ca72a681,25 ly Curated,2MASS J15065257+7027247            ,Ursa minor,,,Simbad|GaiaDr2,WISEP J150649.97+702736.0|EQ J1506+7027|WISE J150649.97+702736.1|Gaia DR2 1695191332232990720|WISEA J150649.92+702736.1|2MASS J15065257+7027247                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,2.1773910331,1.2577887228,10.7949984631,,226.7185010744,-1194.085 ,70.4569772847, 1044.300,,,193.5457,11.084,~        ,T6             ,T,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@7958213 ,Metallicity FeH min/maax      |     ,,,,,,,,
922ebb8b-b537-4fee-90ee-7e1c68331cae,25 ly Curated,2MASS J20005017+3629465            ,Cygnus,,,Simbad|GaiaDr2,WISE J200050.19+362950.1|2MASS J20005017+3629465|WISEA J200050.19+362950.1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,1.2971263906,-6.856565622,-18.1015184722,,300.209069,20.6 ,36.496262, 356.8,,,168.04,19.4,~        ,T8             ,T,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@8594318 ,Metallicity FeH min/maax      |     ,,,,,,,,
18204c28-b0a6-40c3-8007-f21345d5118b,25 ly Curated,2MASSI J0937347+293142             ,Leo,,,Simbad|GaiaDr2,2MASS J09373487+2931409|2MASSI J0937347+293142|WISEP J093735.61+293127.7|WISEA J093735.63+293127.2|EQ J0937+2931|WISE J093735.61+293127.7|SDSS J093735.17+293135.7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,-6.1572067381,0.7295047941,-18.8946983024,,144.395332,973 ,29.528053, -1298,,,163.39,19.886,~        ,T6             ,T,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@1641668 ,Metallicity FeH min/maax      |     ,,,,,,,,
e7bb98fd-ee0c-4a17-bca7-24689c28f6a9,25 ly Curated,2MASSI J1835379+325954             ,Lyra,,,Simbad|GaiaDr2,LSPM J1835+3259|USNO-B1.0 1229-00376318|2MUCD 11792|2MASS J18353790+3259545|2MASSI J1835379+325954|LSR J1835+3259|[B2006] J183537.9+325955|WISEA J183537.82+325945.4|Gaia DR2 2091177593123254016|Karmn J18356+329                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,0.1622600248,-0.134989489,18.4829948645,,278.9078348169,-72.840 ,32.9981420438, -754.841,,,175.8244,18.4842,8.4,M8.5V          ,M,2489, true,,,,,     ~,20,     ~,17.1,     ~,,,,,,,,,,,,,@2842753 ,Metallicity FeH min/maax -0.4 |-0.4 ,,,,,,,,
b2cab95a-0863-460a-85bd-dd39ecd42da8,25 ly Curated,BD-07 4003                         ,Libra,,,Simbad|GaiaDr2,Gaia DR2 6322070093095493504|WISEA J151925.96-074321.2|PM J15194-0743E|StKM 2-1135|TYC 5594-1093-1|PLX 3458|8pc 159.52|BD-07  4003|Ci 20  923|G 151-46|G 152-9|GCRV  8863|GEN# -0.00704003|GJ   581|GSC 05594-00593|HIC  74995|HIP  74995|JP11   273|LFT 1195|LHS   394|LPM 564|LTT  6112|MCC 159|NLTT 39886|NSV  7023|UBV   13194|UBV M   5243|V* HO Lib|Wolf  562|Zkh 217|[RHG95]  2420|PLX 3458.00|2MASS J15192689-0743200|UCAC3 165-136246|DENIS J151926.8-074319|UCAC2  29110263|UCAC4 412-059591|Gaia DR1 6322069882641960448|WEB 12795                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,-2.2998975911,-1.3337322768,-20.0692665149,,229.8617797234,-1221.467 ,-7.7222752663, -97.129,,,158.7492,20.2446,-9.42,M3V            ,M,3537, true,,,,,13.403,11.76,10.56,9.461,8.911,,,,,,,,,,,,,@11585269,Metallicity FeH min/maax 0.14 |-0.4 ,,,,,,,,
bd80395b-d30b-4d93-97b5-7903b60d6a25,25 ly Curated,BD-11 3759                         ,Libra,,,Simbad|GaiaDr2,WISEA J143416.56-123104.1|TYC 5572-804-1|PM J14342-1231|UCAC4 388-063886|PLX 3296|8pc 163.51|BD-11  3759|Ci 20  870|GEN# -0.01103759|GJ   555|GSC 05572-00804|HIC  71253|HIP  71253|JP11   280|LFT 1120|LHS  2945|LPM 532|LTT  5759|NLTT 37751|NSV  6707|PM 14316-1219|UBV   12727|UBV M   5328|V* HN Lib|Wolf 1481|Zkh 208|[RHG95]  2310|2MASS J14341683-1231106|PLX 3296.00|Gaia DR2 6324325225803432320|Karmn J14342-125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,4.4865770372,-19.2171744342,0.92442664,,218.5700481671,-355.037 ,-12.5195603769, 593.220,,,160.1141,19.7556,-1.43,M3.5V          ,M,3348, true,,,,,14.041,12.915,11.317,10.093,8.473,,,,,,,,,,,,,@11681398,Metallicity FeH min/maax 0.09 |-0.17,,,,,,,,
fe4dc3f8-0cc9-41f5-9c91-e5c3ab2e30b0,25 ly Curated,BD-12 4523                         ,Ophiucus,,,Simbad|GaiaDr2,PLX 3746|8pc 234.51|BD-12  4523|Ci 20  995|G 153-58|GCRV  9490|GEN# -0.01204523|GJ   628|GSC 05635-00564|HIC  80824|HIP  80824|IRAS 16274-1232|JP11   290|LFT 1283|LHS   419|LPM 606|LTT  6580|MCC 164|NLTT 42927|NSV  7768|PM 16275-1232|UBV   13944|UBV M   5365|V* V2306 Oph|VVO 222|Wolf 1061|Zkh 227|[RHG95]  2599|Gaia DR2 4330690742322011520|2MASS J16301808-1239434|PLX 3746.00|TYC 5635-1241-1|WISEA J163018.01-123957.3|UCAC4 387-070731|PM J16303-1239|Gaia DR1 4330690909825212928|WEB 13669|1RXS J163017.6-123936|Zkh 228|** LAF   56A|WDS J16303-1240A|Karmn J16303-126                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,-11.4054785148,7.9813058934,-1.3435881978,,247.5752425045,-94.027 ,-12.6625897876, -1183.784,,,232.2095,13.9854,-21.22,M3V            ,M,3750, true,,,,,12.829,11.638,10.072,8.917,7.421,,,,,,,,,,,,,@2579726 ,Metallicity FeH min/maax 0.19 |-0.46,,,,,,,,
bfa87117-9689-49bc-a7de-ad2a1661c33c,25 ly Curated,BD-15 6290                         ,Aquarius,,,Simbad|GaiaDr2,Gaia DR2 2603090003484152064|WISEA J225317.42-141556.1|TYC 5819-1255-1|EPIC 206019387|EPIC 206019392|PM J22532-1415|UCAC4 379-165686|PLX 5546|8pc 212.69A|BD-15  6290|Ci 20 1387|G 156-57A|G 156-57|GCRV 14365|GEN# -0.01506290|GJ   876 A|GJ   876|GSC 05819-00957|HIC 113020|HIP 113020|JP11   295|LFT 1745|LHS   530|LPM 841|LTT  9244|MCC 337|NC 59|NLTT 55130|Ross  780|UBV   19209|UBV   19610|UBV M   5470|V* IL Aqr|Zkh 338|[RHG95]  3604|2MASS J22531672-1415489|PLX 5546.00|UCAC2  26801725|WEB 20121|Karmn J22532-142                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,1.2164945409,1.4900219607,-15.12125382,,343.3197179614,957.961 ,-14.2636953916, -673.638,,,213.8669,15.243108,-1.6,M3.5V          ,M,3630, true,,,,,12.928,11.749,10.192,9.013,7.462,,,,,,,,,,,,,@11674865,Metallicity FeH min/maax 0.1  |0.1  ,,,,,,,,
f0c3f647-cf3d-4741-a12b-8ff4b482c70a,25 ly Curated,BD+01 2447                         ,Sextans,,,Simbad|GaiaDr2,PLX 2456|LSPM J1028+0050|ASCC 1133482|UCAC2  32036240|USNO-B1.0 0908-00191111|8pc 138.29|AG+01 1298|BD+01  2447|Ci 20  580|G  55-24|G 162-60|GCRV  6576|GEN# +0.00102447|GJ   393|GSC 00246-01068|HIC  51317|HIP  51317|JP11     7|LFT  719|LHS  2272|LTT 12805|MCC 127|NC 28|NLTT 24467|PPM 156874|Ross  446|TYC  246-1068-1|UBV    9694|UBV M    156|UBV    9672|VVO 262|Zkh 142|[ATZ98] C060|[RHG95]  1642|2MASS J10285555+0050275|PLX 2456.00|1RXS J102855.9+005023|RX J1028.9+0050|ASAS J102856+0050.5|WISEA J102855.13+005020.1|UCAC4 455-050081|StKM 2-642|PM J10289+0050|GALEX 6381928538042272148|WEB  9373|Gaia DR2 3855208897392952192                                                                                                                                                                                                                                                                                                                                                                                                                              ,12.890967412,1.9724293734,14.5782742995,,157.2314637543,-603.003 ,0.8410005049, -732.075,,,142.1885,19.56,8.35,dM2            ,M,3480, true,,,,,12.389,11.151,9.65,8.617,7.389,,,,,,,,,,,,,@1713683 ,Metallicity FeH min/maax 0.28 |-0.38,,,,,,,,
56bdefd2-904d-4b42-acab-f96059257d92,25 ly Curated,BD+05 1668                         ,Canis Minor,,,Simbad|GaiaDr2,PLX 1755|LSPM J0727+0513|ASCC 1029189|UCAC2  33555673|USNO-B1.0 0952-00140898|8pc 263.26|AC2000  282902|BD+05  1668|G 112-17|G  89-19|GAT 1092|GCRV  4954|GEN# +0.00501668|GJ   273|GSC 00173-01124|HIC  36208|HIP  36208|IRAS 07247+0520|JP11    25|LFT  527|LHS    33|LTT 12021|MCC  17|NAME Luyten's star|NLTT 17881|PM 07247+0522|RAFGL  273|TYC  173-3208-1|UBV    7206|UBV M    272|VVO 207|Zkh 102|[HFE83]  515|[JHC84]  57|[RHG95]  1168|2MASS J07272450+0513329|PLX 1755.00|PM J07274+0513|WEB  7213|Gaia DR2 3139847906304421632|Karmn J07274+052|** WDK    2A|WDS J07274+0514A|TIC 318686860                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,1.5362234782,-4.5510638691,-8.519168685,,111.8520822853,572.51 ,5.2257869873, -3693.51,,,262.98,9.78,18.22,M3.5V          ,M,3648, true,,,,,12.558,11.443,9.872,8.699,7.161,,,,,,,,,,,,,@971564  ,Metallicity FeH min/maax -0.2 |-1.45,,,,,,,,
24c0a95f-1cd0-43a4-908b-0e1a28bdf771,25 ly Curated,BD+11 2576                         ,Virgo,,,Simbad|GaiaDr2,PLX 3079|LSPM J1329+1022|TYC  895-317-1|ASCC  955736|UCAC2  35403307|USNO-B1.0 1003-00216029|8pc 131.12|AG+10 1630|BD+11  2576|Ci 20  782|G  63-34|GCRV  8008|GEN# +0.01102576|GJ   514|HIC  65859|HIP  65859|JP11    45|LFT 1012|LHS   352|LTT 13925|MCC 143|NLTT 34287|PM 13275+1039|PPM 129864|Ross  490|UBV   12123|UBV   12139|UBV M    489|VVO   5|Zkh 200|[RHG95]  2123|2MASS J13295979+1022376|PLX 3079.00|[ZEH2003] RX J1329.9+1022  2|1RXS J132958.5+102252|[FS2003] 0673|RX J1329.9+1022|AKARI-IRC-V1 J1330002+102230|IRAS 13275+1038|WISEA J133000.58+102226.4|UCAC4 502-056873|StKM 2-947|PM J13299+1022|GALEX 6378656384993461793|WEB 11651|Gaia DR2 3738099879558957952                                                                                                                                                                                                                                                                                                                                                                                         ,-1.9184666371,-14.2721754763,-20.2392868136,,202.4991070353,1127.507 ,10.3771624506, -1073.879,,,131.2428,24.83957,14.56,M1.0Ve         ,M,3495, true,,,,,11.728,10.524,9.029,8.07,7.013,,,,,,,,,,,,,@2133068 ,Metallicity FeH min/maax 0.15 |-0.15,,,,,,,,
